State,Year,1: Opportunity,1A: Poverty,1B: Employment,1C: Community vitality,1D: Education,1Di: 8th grade test scores,2: Health & Environment,2A: Physical health,2B: Mental health ,2C: Environmental health,3: Freedom,4: Community & Relationships,4A: Community life,4Aii: Religious Engagement,4B: Family life,5: Living Standard,5A: Current living standard,5B: Improvement in living standard,5Bii: Perceived improvement in living standard,6: Peace & Security,Summary Score
Kentucky,2001,4.7322211039251885,,5.889063961151725,4.744951102185937,4.488994956835436,9.313300923372454,8.336572478871265,7.06775682848802,,,5.589116158565116,7.338965150433695,,,6.436841457531393,5.867769220138607,,,,5.9649044329091385,6.1769980234316
Louisiana,2001,3.681221524131618,,5.802414123402965,4.094980165713193,2.9261315696959413,8.75134322411204,7.838964918436405,7.043547230278166,,,4.802937211308484,6.815520467115087,,,5.744093693755675,5.120262701749216,,,,4.22520288235287,4.920803144700294
Maine,2001,5.88809028491689,,7.483079350419307,7.0258192056123665,5.389794545991429,9.57558978459383,8.207988064027685,7.80533588635728,,,4.909802891548496,6.802592045776753,,,6.191838593117132,6.269903206948232,,,,7.479597942504782,5.993328104545758
Maryland,2001,6.480033811023783,,7.404449186324194,6.129292775997031,4.69626753846106,9.115294512970747,8.149933319966468,7.592046074269691,,,4.744343927680401,6.988428272101437,,,6.013679590123362,6.703975877792846,,,,3.8642062257428487,5.621433654156111
Massachusetts,2001,6.401763630942192,,7.476016699659174,6.023473093149622,5.831325856695734,9.516317611541119,8.513899639310345,8.143580705108379,,,5.251469566079798,6.010047881481573,,,6.297157121933935,6.6309606536494545,,,,6.205268402548171,6.33093924397151
Michigan,2001,6.423181101415749,,7.1178768633480045,12.753468085557667,6.796210060631946,9.251273176460176,8.054738714135556,7.16107354254141,,,4.8909795698356655,6.562693553353869,,,5.990318786874342,6.381405488075682,,,,5.490974684505555,6.031003699223666
Minnesota,2001,7.140510882068181,,8.7510791054343,8.22545922690345,6.106437989807894,9.588635843350007,8.664575886493358,7.895395463521874,,,5.211444093834044,7.342307398657871,,,6.48126370115041,6.29127144495203,,,,6.496784839287482,6.59038034037262
Mississippi,2001,3.8421525470508042,,5.8437079324562555,5.093531491610759,4.274321532530923,8.564357429756681,8.2750907559334,6.76295448298277,,,4.392580352699662,8.01142369431791,,,6.470853042648837,5.76295681223303,,,,4.75027503927889,5.693159976354616
Missouri,2001,5.707183936923876,,7.879896613172441,5.231887126643391,4.990099607138353,9.351012835658905,7.805050061028308,7.300967728123932,,,5.647634383541381,6.769255094171994,,,5.876857994981752,5.526253801754725,,,,5.181932030363677,6.031160747158382
Montana,2001,5.396070812584734,,7.212869998979532,6.063299990191117,4.816152124022501,9.68552982460476,7.913334423501191,7.867052565019715,,,5.53949303203304,6.734196217210758,,,5.98632090300564,6.811636815265898,,,,6.281717544200331,6.364521786986997
Nebraska,2001,5.941586600757986,,8.708982961380402,4.575895549681094,4.843479279805066,9.455019820497345,8.022960369331486,7.734140828691595,,,5.668454472225571,8.067367251810522,,,6.517763704398812,6.2154183420659725,,,,6.0651779682011435,6.181279964305977
Nevada,2001,6.853618403883978,,7.368193231553819,8.035388286000703,4.537749777930889,8.823875220347235,7.819478069716369,7.667684972228229,,,6.156956038563082,5.818001220172219,,,5.558927920262302,5.402973383334964,,,,5.286805048598893,5.728566404958063
New Hampshire,2001,5.95201481259401,,8.658700682916722,5.894329313526866,2.142587226333041,,7.916467863361938,7.892709173985675,,,6.557435503593894,6.4087890182907365,,,6.476069042636324,6.46436688106864,,,,7.517039022435021,6.599120433976501
New Jersey,2001,6.024865620227918,,7.065512871701552,6.217617341558823,4.411807774041295,,8.06089846918457,7.771433248478579,,,4.5080386459181225,6.480455472029171,,,6.604245959141263,5.901539083078026,,,,5.913340916997667,6.1062067269019815
New Mexico,2001,4.391951251940873,,6.395047158071117,5.587071090618237,4.351347638246044,8.826557043928185,7.559719225868481,7.747249098648308,,,5.521496778845416,6.535859842008101,,,4.883382516218821,6.6261999555778734,,,,3.9292022262317507,5.791809046801183
New York,2001,4.839256216633651,,6.0721496132017965,4.864634019428584,4.8666402636074855,9.197673319786931,8.16177636280159,7.730128279636488,,,3.324366783278597,5.146786268801471,,,5.384806557754018,4.648823833003755,,,,5.580450625838774,5.278421773925632
North Carolina,2001,5.155248722237251,,6.7888274068001335,5.190756506373838,4.810264264257784,9.189492413661755,7.866903883226135,7.312756213840086,,,5.858066472906598,6.8959001627652325,,,6.154795338952429,5.943775189169331,,,,4.792179186388866,6.1140083477729315
North Dakota,2001,5.245125934581645,,8.323394005945305,3.718266974298755,5.849752379750485,9.529481578318903,8.333328321076602,7.782442353456483,,,5.681195983562274,7.880235694926173,,,6.99009395899744,5.150167023159145,,,,7.86342585987937,5.992958370801595
Ohio,2001,5.4728731106921495,,7.011625994707818,5.717350248372319,5.46409085115152,9.387375280345102,8.298765474987963,7.404134393368707,,,5.316818552261496,6.975735150518016,,,6.104614666739698,5.556122194678427,,,,5.92244061959484,5.846344801115059
Oklahoma,2001,4.6268612122001285,,6.737050214014098,4.900062415687798,4.229126564123505,9.134343724457096,8.081924331704178,7.29583701212957,,,5.220070424277172,7.656778782459002,,,6.291366132162085,6.321586383988007,,,,5.199893412773225,5.920975749426177
Oregon,2001,4.985933354618487,,6.341287626176055,4.90591412807187,4.286051472577016,9.455874392314932,7.746370833152102,7.6504787464401,,,5.8026412101719185,6.187751393059511,,,5.64927002317093,5.569377986592451,,,,5.598322213457229,5.929060727888099
Pennsylvania,2001,4.945204931416947,,6.4516008443681905,4.376488871482542,3.7924907105519603,,8.48596143767177,7.465826235819328,,,5.458552936407045,7.35100886270208,,,6.7486820793161035,5.292342793855472,,,,5.982069036999666,5.9497925585917555
Rhode Island,2001,5.479683047825094,,6.746578664752898,6.541617438738301,4.314630534309296,9.096086581454514,8.555009998006962,8.001513005520447,,,4.901847034455661,5.123512111998287,,,4.865810275252074,5.70327975804453,,,,6.306029987015535,5.503349736562611
South Carolina,2001,4.249533470266295,,5.876511273322008,3.8770280909316535,5.204417501233336,8.925563698768707,8.1037106617948,7.273226886668859,,,5.475769128040795,7.852643323215433,,,6.246910736155191,5.975128777508567,,,,3.600795557608017,5.68343756401365
South Dakota,2001,5.67433416059335,,8.720098134521615,6.184547643801867,2.6079766514006515,,8.566044220997213,7.663490305872432,,,5.85868464526222,8.47577018072,,,6.904453829376066,6.358455464352577,,,,7.576634785246375,6.643658963771618
Tennessee,2001,4.490519660570012,,6.556987212559613,3.971023277159427,4.54019646446604,8.987183253246295,8.87825203759095,7.1789566478363,,,6.471567315663466,7.132854660374358,,,6.082527163393968,6.107357228578312,,,,3.3872335289500692,5.763374742781773
Texas,2001,5.269720470453318,,6.943203376243084,5.203133513230571,5.25209832919978,9.202484064084105,7.658107277786912,7.1984981218216415,,,5.407194371429645,6.360723091855768,,,5.731562754097125,6.070535412679267,,,,4.6544276472111585,5.844731780317896
Utah,2001,6.815177168527393,,8.081195383137675,7.865019933190266,5.258901062607127,9.372228996659995,7.834090478366645,7.93348636114103,,,5.425679211367904,8.365111097682744,,,7.319812164339811,6.466265860970451,,,,6.256420864360901,6.640853792674533
Vermont,2001,5.596576315129839,,8.124078997892635,4.29483629308762,4.498294604678641,9.504647289547174,8.912247259314652,8.03034941382171,,,5.226218531495371,6.765378526359818,,,6.206012696282223,6.144651829759808,,,,7.449152721151836,6.530221517657405
Virginia,2001,6.424730732737671,,7.717075627304004,6.030707318607318,5.103396589199515,9.451400261591163,8.190813670842173,7.604642023101853,,,5.765352231907303,6.673327329478937,,,6.079246105872318,6.71093892590497,,,,6.144486161628159,6.4529571426206385
Washington,2001,5.052294078876802,,6.695870774511736,3.41916615692899,4.79303568689832,9.543911557543053,8.48808954471933,7.867930869459737,,,5.575990710917013,5.74265085965481,,,5.2866715309747025,6.008300637502898,,,,5.4952277506289136,5.550490076468337
West Virginia,2001,3.6566131489420446,,4.916631809603081,3.7872284702627423,4.632368330353064,9.129394941036827,6.99329178248781,7.017931031791922,,,4.974774485405611,7.856723157604278,,,6.877237313300255,5.666159073957833,,,,6.553846538344692,5.834660789501709
Wisconsin,2001,6.463685687008098,,8.282940418951423,5.298210659260696,5.872262732564181,9.574112070254548,8.218732355673597,7.541118777983403,,,4.7788651837248715,6.380396428526967,,,5.738116846222942,6.28945496970497,,,,6.799024502900394,6.3275459672840855
Wyoming,2001,6.323208185397479,,8.297011495047235,6.4176590995987794,3.600498621411837,9.418479134932605,9.251036790461258,7.728813911281609,,,5.750248860982789,6.793381274563537,,,6.32092732275557,7.029558571095105,,,,6.716326854491749,6.490193359268436
Alabama,2010,3.018683183473309,1.5343980781780358,2.4041020448374106,2.338760611706867,5.797471999170923,8.90642756753202,6.943201113112873,,6.037523076122484,8.9104,5.09309920858685,6.341616599164136,7.856274330893662,9.013555916767771,4.826958867434611,5.667688817368363,7.4942393908236635,3.841138243913065,4.951,5.445757212327858,5.337946927762629
Alaska,2010,5.644989186334451,6.804578570322812,6.281952573806862,4.654851332610472,4.838574268597653,9.49076809077233,6.98558389991666,,5.2746666666666675,8.3908,5.623354418391972,5.985780108185292,6.1858312939158235,5.017881078261313,5.78572892245476,6.676928012226234,8.282876528321783,5.070979496130686,6.028499999999999,5.554268589524663,5.959806146433424
Arizona,2010,3.549599071173097,2.3611178476752173,3.1795712514177885,2.290156428570596,6.367550757028786,9.102652271086356,7.394463756363806,,5.531349449577301,9.067400000000001,5.276859740741305,5.458146320341452,6.1123931862633585,6.205766575309903,4.803899454419545,4.91736787580892,7.383586305282424,2.4511494463354158,4.5995,5.811509351759596,5.541230441643637
Arkansas,2010,3.8294172277246403,2.320795830113353,3.9298198107568574,3.202967809941607,5.864085460086745,9.153614717820906,7.066615247955984,,5.723269596183226,8.8756,5.079641876575682,5.743022043525132,6.969102485034046,8.599158120654014,4.5169416020162165,5.612867041253886,7.513262928323759,3.712471154184014,4.8725000000000005,4.800556970705287,5.397227462152222
California,2010,4.20169544315633,4.041972459812381,3.0538669598257258,2.6499688158281756,7.060973537159036,8.88750479667584,7.809958502652641,,6.612637215528207,9.0726,3.470089480939183,5.662853569546506,6.052564818926554,5.935004741124574,5.273142320166457,5.032839265734648,7.597178531469295,2.4684999999999997,4.936999999999999,5.847285104038323,5.33742831868399
Colorado,2010,4.877713625165686,4.726147296514718,5.009550496655135,3.074023379898413,6.701133327594481,9.65345306321777,7.4009526469741544,,5.7237610246803134,9.219799999999998,5.524937863121169,6.351578939116577,6.916033966659413,5.622024193182082,5.787123911573742,5.475250746560168,8.074915073160565,2.8755864199597716,5.0825,6.586857139697411,5.965138355090318
Connecticut,2010,5.022011617874097,6.53052251569283,4.353194122428211,3.2840268271964597,5.920303006178887,9.62992914356372,7.7171274026486385,,6.829322636825096,9.217999999999998,4.517906931295595,6.09015688331001,6.676624518880321,5.520968046403198,5.503689247739699,5.863072369134742,8.453205858677132,3.272938879592353,4.7145,7.074444606038106,5.933354921925423
Delaware,2010,4.9022841619198285,5.3540334526382845,3.7778982955467235,2.886283249330192,7.590921650164115,9.373582641512096,7.38826974704152,,6.504246006679814,9.0826,5.15790433907849,5.3935450576060635,5.639431099197957,5.914631165729883,5.14765901601417,5.119246007509576,7.418350245813032,2.820141769206118,4.3025,4.682308242532203,5.433310070327957
Florida,2010,4.322785040504166,2.7184391972167363,2.6438525177936216,3.134715728265311,8.794132718740993,9.250809938616795,7.353000171140899,,6.06330710544367,9.0014,5.124260764033139,5.154525593209492,5.9366910972771585,6.760992994407816,4.372360089141825,5.210578042206307,7.667386197955697,2.753769886456917,4.3195,4.863659310995344,5.5218804449580245
Georgia,2010,3.398231441249189,1.7841536808364824,3.431717581780864,2.7710839416113386,5.605970560768073,9.25422619065801,7.138287753021457,,6.5190895231404555,9.042,5.461506156191266,5.789639107206473,6.788826137693427,7.96157941020129,4.79045207671952,5.107918626457191,7.447248285242399,2.768588967671983,4.8535,5.24662805454826,5.4855411737246715
Hawaii,2010,5.1210630995527495,5.7232155016852335,4.464519472990198,3.0615606971191878,7.234956726416382,8.996227471187765,7.626921743697869,,6.239798533940756,9.139399999999998,3.716132806360132,5.925680580378349,5.890413792891641,6.089202170841859,5.960947367865056,5.9848092883119195,7.6602601476014724,4.309358429022369,5.915000000000001,6.4570842237324175,5.748036180955366
Idaho,2010,4.789782728070396,3.6069120869486606,5.281389402767708,2.3815302352353585,7.889299187329853,9.607645036630514,7.024822015371287,,5.25031194031686,9.1212,5.339299672265637,6.82817057710813,7.568997355947509,6.298346390459447,6.087343798268751,5.032557091319713,7.45250766559899,2.612606517040437,4.6365,7.266688347270384,6.0786348502301975
Illinois,2010,4.159652230871373,4.138187544931591,3.86987469556453,2.9778810942506317,5.6526655887387385,9.330365083231518,7.532945977764711,,6.960479120364455,9.0588,4.165683153028727,6.131602079611021,6.729162593808059,6.507490610077036,5.5340415654139825,5.667221742436817,7.996592963020091,3.3378505218535452,5.035000000000001,5.87142456576435,5.680435725157227
Indiana,2010,4.062503397067026,3.0879596469250368,3.5646644760208965,2.686347418254623,6.9110420470675455,9.468113704392566,7.304510590030986,,6.247208497419372,9.029,5.493366744033247,5.9396796834843935,6.87405075894449,7.175029689129193,5.005308608024297,5.513294516402842,7.546013725454793,3.4805753073508905,5.002000000000001,6.067928300774463,5.767754634187656
Iowa,2010,5.174629876807328,5.221731104760298,6.646869513458618,3.5903457043124387,5.239573184697956,9.527041037301482,7.503817623548463,,6.611599706267765,9.1686,5.187478665790911,6.775199552477341,8.030494270219183,6.768024920467633,5.519904834735499,6.3687214585593495,8.233382885165863,4.504060031952836,5.0875,7.422968268899506,5.997172532418478
Kansas,2010,5.048209189071525,3.845648245218868,6.027162797949451,3.67362365559955,6.6464020575182285,9.712457609230329,7.2402400408224405,,6.258562197007324,9.086200000000002,5.3863379384932575,6.68601450748758,8.18359023298051,7.326058678509821,5.18843878199465,5.926007821159325,8.140899676491706,3.711115965826943,5.0619999999999985,6.690676879747561,5.939185208871682
Kentucky,2010,3.411610967962942,1.5714027945588342,3.330770754382926,3.4663346159093256,5.277935707000682,9.518181679879506,7.043236558503884,,5.823778167686139,8.811600000000002,5.129820834870876,5.926335460889364,6.794822760785013,7.87283592337665,5.057848160993714,5.5948672573663085,7.3080165906118575,3.88171792412076,4.826499999999999,6.380015516164422,5.624060440099181
Louisiana,2010,3.3968686543931215,0.971729362705983,4.189090451687766,4.003278630044637,4.423376173134103,8.951350595444486,7.273098854199316,,6.373521464498086,8.786600000000002,4.494588015717332,6.176713207917899,7.393434573059848,8.667112615895068,4.959991842775951,5.819652095629665,7.786181508281891,3.8531226829774385,5.158,4.471281156220726,5.011977535808868
Maine,2010,4.2232432222242196,4.176967646409715,4.507681251093335,3.400734856255367,4.8075891351384605,9.657401242048701,7.4140779956258624,,6.342169376534533,9.046600000000002,4.86932709881002,5.653619736833232,6.433759712469487,4.733028234558091,4.873479761196975,5.891600525171301,7.6840409622286145,4.0991600881139885,4.665,7.588281770567475,5.470045181978022
Maryland,2010,5.502941233119035,7.033253273828763,5.235618661117138,3.2951763669336187,6.44771663059662,9.487165750467558,7.618604562617943,,7.021419633224997,9.119399999999999,4.239357269887345,5.9547519951533285,6.697233181279545,6.3680792352641475,5.212270809027111,6.06377780885397,8.155364806879064,3.9721908108288764,4.929500000000001,5.077351880323821,5.2707936671180216
Massachusetts,2010,4.855461738982396,4.93670332502977,4.581499181720612,3.280468655393431,6.623175793785774,9.861246464373508,7.749838623231526,,6.8972240288007995,9.266,4.9508383418777315,5.850591004523275,5.93870940491346,4.699926583020259,5.7624726041330865,6.069229555468138,8.357770222647167,3.7806888882891094,4.8795,6.496452349474213,5.908461817217825
