State,Year,1: Opportunity,1A: Poverty,1B: Employment,1C: Community basics,1Cii: Communications infrastructure,1D: Entrepreneurship,2: Health & Environment,2A: Physical health,2B: Mental and emotional health,2C: Environmental health,3: Freedom,3A: Political freedom,4: Community & Relationships,4A: Community life,4Aii: Religious Engagement,4B: Family life,4Bi: Prevalence of marriage,4Bii: Prevalence of divorce,5: Living Standard,5A: Current living standard,5Aii: Perceived current living standard,5B: Improvement in living standard,5Bii: Perceived improvement in living standard,6: Peace & Security,Summary Score
Haiti,2009,3.3585273905088853,2.221345778651576,5.508255219041877,3.427506956129104,1.9865119122582082,2.8405289987218683,4.406979774221054,5.186760089103356,6.09,1.944179233559809,5.459871219662425,3.175,5.042807124657418,5.634667936478621,7.639335872957243,4.450946312836216,2.773469768890016,7.361577467736451,2.6966093800135793,1.7904546889644233,1.6749999999999998,3.6027640710627358,2.6,4.8666360161513795,4.305238484202457
Honduras,2009,6.455364517050268,5.02199363666485,5.942291580615694,6.718999605752542,5.00134187817175,8.033537762218256,6.607815765827145,8.35581553073408,8.195,3.2726317667473577,6.282301658281046,3.05,5.588121051811973,5.20029066115487,6.960581322309741,5.975951442469075,3.6979596918533546,8.680788733868225,3.6956507220117016,4.010357584924891,3.8,3.3809438590985126,2.4,4.838282579887028,5.577922715811527
Hungary,2009,7.050312284859778,8.655497696945796,3.178869163543185,9.369137382926827,8.834047765853652,7.828057180883088,7.5441852073787645,8.838275556183575,5.444482476636643,8.349797589316076,7.512483587063744,5.825,4.259311477352616,2.486195527902777,2.822391055805554,6.032427426802457,4.694647578306079,2.5999517189900523,3.4867395235589687,4.834378249779075,2.35,2.139100797338862,1.25,6.9360273312440235,6.1315099019096495
Iceland,2009,8.298568117165798,,6.636555745783452,10.0,10.0,8.790216722879745,8.93413360638048,9.540103229825364,8.912500000000001,8.349797589316076,8.46996540018445,6.7,4.8061596434663425,3.6183921460640347,2.6167842921280693,5.993927140868649,4.947242112649127,6.033832674154992,4.681944392887585,6.50662956843107,4.2875,2.857259217344101,2.5,8.227172203918556,7.236323894000535
India,2009,5.191431570586208,2.9640030413243026,5.20707733267853,4.351560908781166,2.4276748175623326,6.91451657014704,5.217711120824315,6.874786870163599,7.295,1.483346492309347,5.82041684379565,4.566666666666667,6.217790356287506,4.975319778146391,7.700639556292782,7.4602609344286215,9.773179185612438,8.680788733868225,4.891213629444888,4.644090418452677,5.45,5.138336840437098,2.95,4.030806662686084,5.228228363937442
Indonesia,2009,5.99256359826082,4.032437831555498,5.742126498812197,6.53020973949953,3.802249478999061,6.928043921436874,6.388599790487043,7.841335226979024,8.565,2.759464144482107,5.1625989065016835,4.866666666666667,6.750208557279727,5.952282900372793,8.344565800745585,7.548134214186662,9.509039207622912,9.999999999999998,4.651200220354863,4.296521393468648,4.25,5.005879047241077,3.6500000000000004,6.185868696048714,5.8551732948221415
"Iran, Islamic Rep.",2009,5.844385018080037,7.14539362034953,2.3239331814878437,6.204819920213007,3.9077628404260136,7.891111701683134,6.797010369190143,8.597996687504605,7.085,4.708034420065822,3.092443562495628,1.6666666666666667,6.101743264055353,4.219578407075991,4.935823480818649,7.983908121034713,8.29913506845481,7.668681173614617,5.071228784656452,5.2589210709708105,4.133333333333333,4.883536498342094,4.220833333333333,4.913377319056122,5.303364719588956
Iraq,2009,4.775630479226339,5.8052825773622665,1.2415565869048295,5.61329525546331,3.4590558745629827,6.8680179764012905,5.753816684340926,7.824153939925734,6.785,2.6522961130970444,1.8333333333333335,1.9666666666666668,6.255244469532882,4.459736318310593,6.439472636621186,8.050752620755171,6.407075927780831,8.680788733868225,3.997604125495223,3.845759930056289,3.65,4.149448320934157,3.0999999999999996,3.3502294359820763,4.3276430879851295
Ireland,2009,7.701436770651353,10.0,4.2243170869020865,9.024695284369365,9.024695284369365,8.238171481985306,8.382558568080325,9.422123756434704,7.808560630841793,7.916991316964482,8.714067049176213,7.7,6.179979106105774,5.4247310139210985,5.289462027842198,6.935227198290451,5.2559662987761175,8.419411829527292,4.553497284630804,6.798446456116256,4.7,2.308548113145353,1.85,7.986973684737749,7.2530854105637035
Israel,2009,7.0910017351588,7.462272931955773,4.500761312707795,9.507755217013564,9.840369434027128,8.074219214116868,8.609806795480502,9.512566137472959,8.018958177570413,8.297896071398133,5.552570571882401,6.5,5.411830402540042,4.216950935924043,4.2339018718480865,6.606709869156042,6.464083493373133,4.529068181997028,5.676108586313918,6.8664409940566715,5.6,4.4857761785711645,4.15,5.771447423283768,6.352127585776572
Italy,2009,7.135295489245894,8.322904258752988,3.4332513819397206,9.488635279296279,9.090566158592557,8.391686526240486,8.682640814325785,9.535614550841554,8.310185046729258,8.202122845406542,6.440844278062291,5.85,6.096169822505368,4.867496151852139,5.644992303704278,7.324843493158598,5.415298084259186,8.228384422898865,4.416824754137501,6.522567166729818,4.8,2.311082341545185,1.9,6.689928068228163,6.576950537750833
Jamaica,2009,6.789270047143665,6.87174838960301,4.6668843267821645,7.211833518447648,5.8381033702286285,8.565884000885504,7.099225146386729,8.627979554100978,8.347999999999999,4.321695885059211,7.936738351814457,8.333333333333334,4.598688446706441,3.916171875447667,4.058343750895334,5.281205017965215,4.234330823297082,8.0996840152205,3.796517325006443,4.493034650012886,3.3600000000000003,3.1,3.1,5.900023118130232,6.020077072531328
Japan,2009,7.902677566206497,10.0,5.366531309865321,9.854760858597833,9.854760858597833,7.362095662569335,8.096066596632733,9.615790868805284,6.322611331776836,8.349797589316076,7.766859071555227,6.0,4.729509703340602,2.6099589510862913,3.069917902172582,6.8490604555949135,6.557604529417842,5.589184130765034,4.533358189401794,6.124004923750848,3.8000000000000003,2.9427114550527387,2.65,7.890946044670939,6.8199028619679645
Jordan,2009,6.152485330356393,7.1292200299803055,1.753983713630521,7.466093074386755,5.688797482106844,7.883129833784385,7.666195887433616,8.536456965940431,7.995000000000001,6.467130696360414,3.889406758800301,1.1833333333333333,5.502715069377411,3.512754223529532,5.045508447059063,7.49267591522529,7.139709059943153,6.1663783976677085,5.221234588168699,5.04164543816454,5.05,5.400823738172857,4.2,6.433714218493578,5.810958642105
Kazakhstan,2009,7.0684995737465055,7.937920712132939,6.394940579264524,7.858239336751367,5.743237673502735,8.101397240583697,6.371787476771806,8.014149540233152,5.686947624611988,5.414265265470278,4.191666666666666,1.3333333333333335,4.259265327053814,2.5290513305747266,2.9181026611494536,5.989479323532901,6.9313300215343805,3.6877177141062147,5.162413651320726,5.659047277766397,4.949999999999999,4.665780024875055,3.8,5.756383635223045,5.468336055130428
Kenya,2009,5.168041804676851,2.875914932260647,5.162881617537394,4.906202801619624,2.596702603239247,7.94520967196659,5.276897141744455,5.959423950968022,7.835,2.036267474265344,5.180905332889466,3.2,6.187810023049305,6.064742131460427,8.029484262920855,6.310877914638184,7.131779405717184,8.680788733868225,2.565183020232249,2.3096060902703366,2.15,2.820759950194162,1.05,3.0364905843252608,4.569221317819598
"Korea, Rep.",2009,7.806494622898593,9.090836851673314,5.666993494187999,10.0,10.0,7.434642768631657,7.327427470065058,9.413728819243067,5.211222235204055,7.357331355748054,7.403081355567656,6.0,5.177871318616427,3.2979487124161775,3.6858974248323544,7.057793924816678,6.477426563629901,6.251076462682133,5.707717427884908,6.168353783843196,4.2,5.247081071926619,5.35,6.8562250149820905,6.713136201669122
Kuwait,2009,7.0259003006533405,,6.938163998863951,7.368743248041057,5.346866496082114,7.736693955708357,8.477960197857433,9.030784391814123,8.88900845015584,7.514087751602332,5.816548874840009,3.6,6.12653680749956,6.5030998561434465,8.756199712286893,5.749973758855675,6.0535209872172615,6.715587369341226,5.716500110127178,8.651653672636364,8.15,2.781346547617992,3.8000000000000003,7.44789994180027,6.768557705462965
Kyrgyz Republic,2009,6.465098604839456,5.592144441511016,5.466828001578689,7.240348074750289,4.556556149500579,7.866172506357283,6.499367397517969,7.878144707702747,7.469725817757549,4.150231667093613,4.141666666666667,1.9333333333333336,4.878902632638324,3.129701388169238,4.1094027763384755,6.628103877107409,7.320518807605135,6.252038095676811,4.4539770309468265,3.620568406272619,4.05,5.2873856556210335,3.5,5.284757517708972,5.287294975053036
Lao Pdr,2009,6.153156716644818,3.0791376534287753,8.201984206730373,5.047031266591949,2.823836533183898,7.410963789806331,5.40208603380631,6.2264836612082455,8.075,1.9047744402106883,2.566666666666667,0.1,6.951589451261906,5.917182202467713,7.151864404935426,7.985996700056099,8.45247929566481,8.680788733868225,6.837824617032467,5.868117180893487,8.5,7.807532053171448,8.545833333333333,6.50849074168459,5.736635704516126
Latvia,2009,6.65869157632514,7.9111230326290825,3.0491834692092175,9.45961585646214,8.941492622015188,7.663535523325261,6.450544599631325,8.769741647193761,5.531967056075871,5.049925095624343,6.175874856867438,4.866666666666667,3.6108440458382978,2.4744714603808977,2.6989429207617954,4.747216631295697,4.829403795997704,2.220432785204825,2.769142695423901,4.52936558828562,2.25,1.0089198025621824,0.35,6.459831540998882,5.354154885847497
Lebanon,2009,5.856271761064138,,3.509136689977472,6.463737486231399,3.9662309724627978,7.962212868047684,7.855018302685241,8.74123903049383,7.16,7.663815877561892,5.320833333333333,3.0166666666666666,5.703069164009541,5.029091565105577,6.398183130211153,6.377046762913506,7.079663404469564,6.765022853392194,4.982324755011362,4.811286098275229,3.0,5.153363411747496,2.4,5.878624745543277,5.932690343607816
Liberia,2009,4.293892842880132,1.6754660146989098,5.630211934818038,2.8946370156559302,1.4951650313118603,7.989149249227783,5.154317022149107,5.739140562461396,7.8125,1.9113105039859273,5.458333333333333,4.133333333333334,5.906379050828972,6.280446648341574,8.200893296683148,5.532311453316372,4.886589592806219,9.340394366934111,3.93893332660047,1.641776294066546,3.05,6.236090359134394,3.55,5.351158058715053,5.017168939084511
Lithuania,2009,6.6101352946052545,8.06117061560811,3.444502288579076,9.207126525467986,8.44505405093597,7.557877043371101,6.910640110504521,8.823165222390532,4.426666666666667,7.482088442456363,7.424694186433335,5.6,3.4825317969199414,2.2407753980966065,3.0415507961932127,4.724288195743276,5.528926973911639,1.587985391917192,3.3331445349009425,4.733774428516174,2.3499999999999996,1.9325146412857113,0.2,6.491313652348439,5.708743262618739
Luxembourg,2009,8.241067279798965,10.0,5.034701351642134,10.0,10.0,8.325635047352698,8.818210158578783,9.487332886420273,8.6175,8.349797589316076,8.73682402959388,6.825,4.582971457611152,3.651900044783924,2.9938000895678476,5.51404287043838,4.929818467637674,4.104305925571153,6.00160419695964,9.1875,8.375,2.8157083939192806,2.55,8.867760952476667,7.541406345836516
"Macedonia, Fyr",2009,6.282524302710273,6.954468781083055,1.538903628914915,8.434768276394015,7.159711441676918,8.58448082715938,7.077664853721271,8.692535595040642,6.889193496885098,5.651265469238074,5.1875,3.9833333333333334,5.96039627690966,3.8351273311252427,5.480254662250486,8.085665222694077,6.861040537938173,8.568977198046099,4.3000217704404005,4.508278881241207,2.95,4.091764659639593,2.35,6.533922447013803,5.890338275132567
Madagascar,2009,5.87446411861878,1.7026430655478695,8.749404453812394,4.051154017923677,1.6542180358473533,9.279119055809963,5.141075104234116,6.381000489958547,7.443333333333333,1.598891489410467,4.2316237204281615,0.9500000000000001,5.568979117243825,4.287906219740127,7.289145772813587,6.850052014747523,7.880176010020839,9.999999999999998,3.4557359787552064,2.585681255468369,3.683333333333333,4.325790702042044,4.566666666666666,5.904424203683138,5.029383707160537
Malawi,2009,5.418006014073116,1.9266050678977646,7.598363111350052,3.532603054166195,0.910696358332391,7.482458836951568,5.701065641879588,6.174594257700776,8.23,2.6986026679379904,7.035228223611107,5.383333333333333,6.22902844067187,6.005334209452067,7.960668418904134,6.452722671891673,8.320409306670047,8.680788733868225,5.5113523405948825,4.097767171639191,7.0,6.924937509550574,6.65,6.523929403076218,6.069768343984463
Malaysia,2009,7.434078254147584,7.365979449569279,5.539217605651511,7.696323134748759,6.125159469497518,8.26887108076838,8.217965469183442,8.726416204832276,8.655000000000001,7.27248020271805,4.621420894752488,3.05,6.3406948236782466,5.48355772109698,7.947115442193959,7.197831926259514,7.660059361696235,7.361577467736452,5.112590860326955,6.192283323161102,5.55,4.032898397492808,3.3,7.203021589954154,6.488295315340479
Mali,2009,4.223902542081527,2.258741020394899,5.036263783431035,2.2857456395407834,1.5845962790815675,8.02876226704092,5.221183604623398,6.137204931450991,7.9350000000000005,1.5913458824192046,6.7739149201960345,4.866666666666667,6.454964634712317,5.028333097698134,7.686666195396267,7.8815961717265,8.45247929566481,9.999999999999998,3.627298442547529,2.372148712888786,2.85,4.882448172206272,5.0,6.068215017778563,5.394913193656561
Malta,2009,6.217059498060595,,3.803023994181785,9.6181545,10.0,,8.49392326379958,9.301972202082666,7.83,8.349797589316076,8.115108218130926,5.4,7.334549841769245,6.119963975474441,7.604927950948883,8.54913570806405,6.221818044974904,9.999999999999998,4.706515202826891,6.064703799925523,4.25,3.348326605728258,1.9249999999999998,7.051175924440422,6.986388658171276
Mauritania,2009,4.40685371640826,4.076128350952234,1.2988395311789456,4.590438946565344,3.4541456204034158,7.868861753344773,5.4517239358925975,6.6683177868182435,8.0,1.6868540208595497,2.941666666666667,1.5333333333333332,5.504356705133677,5.442688344493117,7.645376688986235,5.566025065774238,6.207289482753845,3.40394366934113,3.5564994098419382,3.5460561656834857,3.9000000000000004,3.566942654000391,3.9000000000000004,5.615448376870397,4.579424801802256
Mauritius,2009,7.191363609556677,,4.672290011949805,7.167104849119816,5.532113970966906,9.734695967600409,7.5545946852325585,8.637468409777473,,6.471720960687645,9.064603626136078,10.0,5.938939270163685,,,5.938939270163685,6.030873015686355,5.8470055246410135,6.498430045563827,6.640773550534395,,6.356086540593259,,7.571037737263413,7.303161495652706
Mexico,2009,6.972701576499153,7.194234152131526,5.339040702956153,7.478710232413654,5.613232464827309,8.52152279499443,7.283119825733436,8.880668287781715,8.588078582554767,4.380612606863829,5.885953235717404,4.566666666666667,5.725809809912296,4.70966946617171,6.28933893234342,6.7419501536528825,5.051242172338939,7.717333828743845,4.438148485923948,5.729832894193389,4.800000000000001,3.1464640776545068,3.0,4.41306546554377,5.786466399888336
Moldova,2009,6.050371196433459,6.500843099831584,2.9990247563401593,7.498480191680239,5.142005383360476,8.703507934315317,6.120451562664139,8.274157387962765,6.162487967290663,3.9247093327389897,4.608333333333333,3.6333333333333333,4.458912150989816,3.479386354409652,4.328772708819304,5.438437947569979,6.549481279185871,3.92446313760699,3.2387269305268545,3.2271029012918255,2.8,3.250350959761883,1.5499999999999998,5.057830923561675,4.922437682918213
Mongolia,2009,5.761637197505582,3.99032001517421,5.356854844227212,7.20053852704045,4.657979690444539,8.010472601086038,5.673075830943198,6.902637799147506,7.557499999999999,2.5590896936820866,5.80625,4.991666666666667,5.464069276491447,2.9747411617700283,2.6094823235400564,7.9533973912128655,8.217537169535321,6.9329461373761685,4.431825934765801,3.7959163973380035,3.35,5.067735472193598,3.7,5.599631081987873,5.4560815536156495
Montenegro,2009,5.943866923213391,7.863225729744372,0.982353778865214,6.716710953236113,6.716710953236113,8.037044154221254,6.7359696905996,8.846172376589575,6.202190965732895,5.159545729476329,6.841666666666667,3.9333333333333336,5.5790151217616115,3.4506378712921535,4.781275742584307,7.7073923722310695,5.893163798999325,7.793278286830542,4.550348916139878,4.938185925605632,3.55,4.1625119066741245,2.3,6.836319633998116,6.0811978253965435
Morocco,2009,5.672512461283435,6.229035987545884,3.5606451612433716,5.07099807456968,4.53362914913936,8.63188308305824,6.585908203646276,8.123430553296329,8.175,3.4592940576424973,4.1137534793169905,2.1166666666666667,5.798922424900825,4.879446369053883,7.348892738107766,6.7183984807477675,6.075219493759083,7.361577467736452,5.689324761168001,5.715139927771966,6.85,5.663509594564035,5.449999999999999,6.501475267243257,5.726982766259797
Mozambique,2009,4.9680185622132385,1.998388779908168,4.779138164483123,3.2247299667103366,1.391078933420673,8.617835899964563,4.805903994753694,4.826515825600236,7.878333333333334,1.7128628253275122,6.266666666666667,2.8666666666666667,4.770587585914248,4.570028048228492,7.070056096456985,4.971147123600002,3.0376097468795416,9.560262911289406,4.34140252605974,2.8850637839269657,4.516666666666667,5.797741268192514,5.316666666666666,5.940050319623576,5.182104942538527
Namibia,2009,5.615923748929127,3.966988496299721,4.299640752878567,5.748492267059917,3.848324534119834,7.474497228407434,5.982426629297105,6.36110258820351,8.5,3.0861772996878067,7.460428966276275,4.816666666666667,4.840722070999123,4.775233953452847,6.800467906905695,4.9062101885453995,3.3017497248690666,7.361577467736452,5.966795905627608,5.970668551254093,6.699999999999999,5.962923260001123,7.300000000000001,7.20474719943735,6.178507420094431
Nepal,2009,5.413174602018462,3.318172956787353,6.108785563402284,3.2886303752610115,1.0155533505220233,7.920284114641665,5.184109507528543,7.08053311553396,6.6049999999999995,1.8667954070516688,5.258630582581164,4.8,6.304118548824524,4.289616536578164,5.9592330731563266,8.318620561070885,8.320409306670047,9.999999999999998,4.1558135973210355,3.3310010139289616,4.6,4.980626180713109,4.0,5.258766760297697,5.262435599761903
Netherlands,2009,8.971275294478893,10.0,8.515236791608878,10.0,10.0,8.696139680785587,8.676998376350202,9.456737882413204,8.224459657321324,8.349797589316076,8.491571680523128,5.875,5.437538882119721,4.083609553810042,2.7472191076200856,6.791468210429401,5.607760764797458,6.062342136584277,6.117974725757201,8.555308355559102,8.25,3.6806410959553,3.1750000000000003,8.6002359118699,7.715932478516508
New Zealand,2009,7.980411512158808,8.04541090134518,6.097569533227514,9.626081338411126,9.626081338411126,8.817995787810224,8.496889898543037,9.489341943679811,7.799204906542758,8.202122845406542,8.911933929531626,7.2,5.1560753849546845,4.203069896651611,2.7061397933032225,6.109080873257757,5.182225099604815,5.203051471398677,5.549190674698183,7.087048081532017,6.025,4.011333267864349,4.075,8.68743233335855,7.463655622207482
Nicaragua,2009,5.874554546226168,5.099210670276385,5.239924932925142,5.587813308870153,3.3753286177403057,7.21582381905916,6.248470518049122,7.791694340918131,8.025,2.9287172132292376,6.513325864455027,3.4,5.638914949821705,4.795763211794249,6.631526423588497,6.48206668784916,3.5315551157014777,8.615192764633278,3.8504078701236724,4.050010121547118,4.05,3.650805618700227,2.75,5.407806306858543,5.588913342589039
Niger,2009,4.78380656048869,2.387400000113433,6.621820733585711,1.8928265359793681,0.9184110719587363,7.766985532764937,5.25045947910037,6.320507058343975,8.135,1.2958713789571348,6.398185795015393,2.5166666666666666,6.403720392316652,5.56266504065143,8.49533008130286,7.244775743981873,8.716619273654336,6.042366201604678,4.014840610831362,2.6032176778638965,4.4,5.426463543798828,6.75,6.345099218350306,5.532685342683796
Nigeria,2009,4.297665935121537,1.933447754364623,5.043602235808646,3.8334161439531163,2.5590662879062336,7.1478635414813,5.397860512920694,6.311401348640387,8.455,1.4271801901216967,4.541505231695029,1.7666666666666668,6.363578205420519,6.377297586058637,8.824595172117274,6.349858824782402,7.131779405717184,8.680788733868225,3.9794156166591845,3.424355833640149,3.65,4.53447539967822,2.9000000000000004,3.535850219133892,4.685979286825143
Norway,2009,8.380615065279496,10.0,6.478176571377566,10.0,10.0,8.589898755019911,8.582484594824924,9.483702028491397,7.913954166667303,8.349797589316076,8.61663032140078,6.35,4.502040831267347,2.964058940608407,1.5756178812168136,6.040022721926288,5.210984240880919,3.7668430233027417,6.8616332220527205,9.175638851087493,8.9875,4.547627593017947,5.512499999999999,8.856082545994669,7.633247763469991
Pakistan,2009,5.012983852582222,3.503541840746779,4.598326013955848,4.224381027626508,2.9594980552530155,7.3686703805819755,5.182529659159067,6.505183236496924,6.91,2.1324057409802757,3.1739049472361622,3.1,6.8697038223895674,4.645237985941493,6.850475971882986,9.094169658837643,8.188339317675286,9.999999999999998,3.3380391400645735,3.341252274076231,3.25,3.334826006052916,1.95,2.76571841071058,4.390479972023695
